"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.445370172E0,1.608976722E-2,-4.807332158E-2,-4.439353943E-3,5.088843405E-2
1.450100068E0,-5.439043045E-3,-2.635137737E-2,-2.028465271E-3,2.698319755E-2
1.454829912E0,-6.440877914E-4,-1.430625468E-2,2.736091614E-3,1.457977947E-2
1.459559807E0,1.764893532E-3,-7.082097232E-3,3.376007080E-4,7.306498794E-3
1.464289651E0,-1.246488094E-2,-1.173119247E-2,9.830474854E-3,1.973910762E-2
1.469019547E0,1.138207316E-2,-1.877187192E-2,-9.244918823E-3,2.382022857E-2
1.473749443E0,6.654143333E-3,5.023881793E-3,-4.422187805E-3,9.437836445E-3
1.478479287E0,4.311591387E-3,-9.307332337E-3,-4.387855530E-3,1.115659140E-2
1.483209182E0,-4.991292953E-4,-1.399330795E-2,3.976821899E-4,1.400785310E-2
1.487939026E0,-2.810835838E-3,-1.861326396E-2,1.226329803E-2,2.246648331E-2
1.492668922E0,1.933455467E-3,1.956763119E-2,1.690959930E-2,2.593385796E-2
1.497398818E0,4.264086485E-3,1.709830761E-2,2.151966095E-2,2.781421155E-2
1.502128662E0,-1.473484933E-2,2.168737352E-2,2.346038818E-3,2.632416861E-2
1.506858557E0,-1.461102068E-2,4.870094359E-3,-4.863739014E-5,1.540136715E-2
1.511588453E0,-3.110755980E-2,1.671045274E-2,2.326965332E-3,3.538833530E-2
1.516318297E0,9.456872940E-3,7.058620453E-3,-9.563446045E-3,1.518934063E-2
1.521048193E0,4.631400108E-3,1.648038626E-2,1.663112640E-2,2.386728647E-2
1.525778037E0,-1.199641824E-2,1.875738800E-2,1.886844635E-2,2.918513188E-2
1.530507932E0,-1.664312184E-2,2.333337814E-2,6.839752197E-3,2.946561131E-2
1.535237828E0,-2.359677851E-2,1.843157411E-2,2.577686310E-2,3.950920844E-2
1.539967672E0,3.717541695E-4,4.017844796E-3,2.081298828E-2,2.120051318E-2
1.544697568E0,-1.947224140E-3,-3.183305264E-3,1.645088196E-3,4.078164958E-3
1.549427412E0,-1.901477575E-3,1.584736258E-2,-7.438659668E-4,1.597835580E-2
1.554157307E0,-1.138088107E-2,1.482129097E-3,6.384849548E-3,1.313344830E-2
1.558887203E0,-1.131254435E-2,3.709522635E-2,2.295207977E-2,4.506470285E-2
1.563617047E0,-1.359082758E-2,1.540277153E-2,6.141662598E-3,2.144005561E-2
1.568346943E0,3.114968538E-3,1.769026369E-2,1.796340942E-2,2.540339616E-2
1.573076839E0,1.501804590E-2,-6.158433855E-3,3.567695618E-3,1.661915949E-2
1.577806682E0,1.014620066E-2,1.764682680E-2,1.303386688E-2,2.417100680E-2
1.582536578E0,2.665352821E-2,3.209657967E-3,1.055145264E-2,2.884520104E-2
1.587266422E0,1.453357935E-2,-1.577007771E-2,2.945709229E-2,3.643680235E-2
1.591996318E0,-6.982296705E-3,-8.476771414E-3,2.208995819E-2,2.466930023E-2
1.596726214E0,-6.951242685E-3,8.253090084E-3,1.003646851E-2,1.473648435E-2
1.601456057E0,9.726732969E-3,1.772034913E-2,1.469993591E-2,2.499416379E-2
1.606185953E0,2.070963383E-4,1.515255123E-2,-1.153945923E-2,1.904735722E-2
1.610915797E0,-4.541575909E-3,-1.113457233E-2,-6.694793701E-3,1.376317098E-2
1.615645693E0,9.742170572E-3,-1.111623645E-2,-2.800750732E-2,3.166861327E-2
1.620375589E0,-2.208411694E-3,-1.338602602E-2,5.463600159E-3,1.462578892E-2
1.625105432E0,-1.168495417E-2,-1.088786125E-2,-4.077911377E-3,1.648372038E-2
1.629835328E0,-6.809473038E-3,-2.503030747E-2,7.038116455E-4,2.594957738E-2
1.634565172E0,1.455870271E-2,-1.288305968E-2,1.494312286E-2,2.451990971E-2
1.639295068E0,-2.294212580E-3,-1.027594507E-2,-4.168510437E-3,1.132408661E-2
1.644024964E0,-7.021754980E-3,-2.676840127E-2,-2.075290680E-2,3.459097411E-2
1.648754807E0,-1.176685095E-2,-2.893546969E-2,-2.532768250E-2,4.021457059E-2
1.653484703E0,1.745223999E-4,-2.220720053E-4,-2.274131775E-2,2.274307163E-2
1.658214547E0,-6.976217031E-3,1.638281345E-2,-5.931854248E-3,1.876835303E-2
1.662944443E0,-6.888568401E-3,-2.890849859E-2,1.238822937E-3,2.974371106E-2
1.667674339E0,-1.157811284E-2,-1.203683764E-2,-1.301670074E-2,2.117481182E-2
1.672404182E0,-1.145181060E-2,9.499460459E-3,-2.715301514E-2,3.096239568E-2
1.677134078E0,-1.858472824E-3,7.057875395E-3,-3.167438507E-2,3.250437195E-2
1.681863974E0,-4.187285900E-3,-7.262580097E-3,-4.090976715E-2,4.175987885E-2
1.686593818E0,-6.467968225E-3,-4.900835454E-3,-2.395153046E-2,2.528890295E-2
1.691323714E0,1.023504138E-2,1.414565742E-2,-1.144409180E-5,1.746012104E-2
1.696053557E0,7.111430168E-4,1.635593921E-2,-7.135391235E-3,1.785878719E-2
1.700783453E0,3.166079521E-3,2.095119655E-2,-1.657581329E-2,2.690230999E-2
1.705513349E0,7.975012064E-3,-2.952404320E-3,-3.068351746E-2,3.184015942E-2
1.710243193E0,5.563914776E-3,1.370221376E-2,-3.755187988E-2,4.035903235E-2
1.714973089E0,2.688589692E-2,-3.076978028E-3,-1.824665070E-2,3.263831351E-2
1.719702984E0,2.949863672E-3,1.707918942E-3,5.645751953E-3,6.594937294E-3
1.724432828E0,7.703065872E-3,1.676179469E-3,1.746749878E-2,1.916403702E-2
1.729162724E0,2.834707499E-3,3.990389407E-3,3.079414368E-3,5.782868412E-3
1.733892568E0,-4.281550646E-3,1.537770033E-3,-2.068901062E-2,2.118328523E-2
1.738622464E0,5.280792713E-3,8.631408215E-3,-3.951168060E-2,4.078677339E-2
1.743352359E0,-6.547510624E-3,-1.276842505E-2,-2.731227875E-2,3.085227940E-2
1.748082203E0,-1.358591020E-2,-5.528606474E-3,-2.471160889E-2,2.873684150E-2
1.752812099E0,-1.344291866E-2,8.717134595E-3,-3.138542175E-3,1.632638798E-2
1.757541943E0,-6.207406521E-3,1.337529719E-2,1.113128662E-2,1.847528112E-2
1.762271839E0,-1.406073570E-3,-2.233666927E-2,-5.579948425E-3,2.306598494E-2
1.767001734E0,-3.766536713E-3,8.698150516E-3,6.337165833E-3,1.140194247E-2
1.771731578E0,-1.568995416E-2,1.807704568E-2,-1.745510101E-2,2.962490158E-2
1.776461474E0,-8.492648602E-3,-1.295500994E-2,-7.812500000E-3,1.734913597E-2
1.781191318E0,8.227229118E-3,-1.758288592E-2,-1.487064362E-2,2.445365449E-2
1.785921214E0,5.729556084E-3,6.289884448E-3,-1.949310303E-2,2.126902736E-2
1.790651109E0,5.711883307E-3,3.904245794E-3,-1.458358765E-2,1.614155429E-2
1.795380953E0,-3.774046898E-3,-3.239020705E-3,1.402664185E-2,1.488225005E-2
1.800110849E0,1.007020473E-3,-2.219349891E-2,3.052902222E-2,3.775694216E-2
1.804840745E0,8.122384548E-3,-2.199683338E-2,2.552604675E-2,3.466140321E-2
1.809570589E0,-1.096588373E-2,-7.586136460E-3,-1.029777527E-2,1.684767782E-2
1.814300484E0,1.289644837E-2,-1.463439316E-2,-1.496124268E-2,2.458297431E-2
1.819030328E0,9.480714798E-4,-1.687487215E-2,-2.433395386E-2,2.962771439E-2
1.823760224E0,1.043748856E-2,-2.147232741E-2,-7.513046265E-3,2.502894077E-2
1.828490120E0,1.509985328E-2,-1.890827715E-2,1.866531372E-2,3.056014480E-2
1.833219964E0,3.156590462E-2,-3.060974181E-2,4.462814331E-2,6.265009021E-2
1.837949859E0,9.908080101E-3,-1.132205129E-2,2.763748169E-2,3.146727333E-2
1.842679703E0,1.222944260E-2,6.832107902E-4,-3.457069397E-3,1.272703312E-2
1.847409599E0,1.212856174E-2,7.839389145E-3,1.081562042E-2,1.804260727E-2
1.852139495E0,9.654402733E-3,-1.358231157E-2,3.603935242E-3,1.704919438E-2
1.856869339E0,4.798531532E-3,-1.586660743E-3,1.069641113E-2,1.183032579E-2
1.861599234E0,-2.362579107E-3,-1.346093416E-2,3.909683228E-2,4.141667324E-2
1.866329130E0,-9.464293718E-3,5.655385554E-3,3.639698029E-2,3.803020399E-2
1.871058974E0,-7.095009089E-3,-8.652627468E-3,2.858161926E-3,1.154886166E-2
1.875788870E0,7.181853056E-3,-1.474827528E-3,1.470470428E-2,1.643114292E-2
1.880518714E0,-7.121533155E-3,3.173030913E-2,-1.153373718E-2,3.450443226E-2
1.885248609E0,-1.418332756E-2,2.429823577E-2,9.928703308E-3,2.983538489E-2
1.889978505E0,4.872173071E-3,1.930148154E-2,-2.022743225E-3,2.000941654E-2
1.894708349E0,-1.181516051E-2,-6.993241608E-3,2.743721008E-3,1.400112321E-2
1.899438245E0,-6.995826960E-3,2.544119954E-3,4.070663452E-2,4.138168961E-2
1.904168089E0,-9.310364723E-3,3.339856118E-2,1.900196075E-2,3.953759341E-2
1.908897984E0,2.933144569E-4,2.600876242E-2,2.223014832E-3,2.610523991E-2
1.913627880E0,-2.081960440E-3,4.464872181E-3,2.119731903E-2,2.176226038E-2
1.918357724E0,5.002260208E-3,2.093702555E-3,-3.120803833E-2,3.167566659E-2
1.923087620E0,-1.168528199E-2,3.532680124E-2,-4.831314087E-3,3.752159774E-2
1.927817464E0,-4.463821650E-3,4.124030471E-3,2.132320404E-2,2.217233325E-2
1.932547359E0,1.928770542E-2,8.821211755E-3,1.402282715E-2,2.542575542E-2
1.937277255E0,1.354217529E-4,-1.500977576E-2,1.628017426E-2,2.214397844E-2
1.942007099E0,2.480983734E-3,1.596172154E-2,-4.558086395E-2,4.835852555E-2
1.946736995E0,-4.661083221E-3,6.286151707E-3,-1.671314240E-2,1.845455306E-2
1.951466891E0,2.630022168E-2,1.096607000E-2,-2.369785309E-2,3.706136253E-2
1.956196734E0,9.463965893E-3,-5.731120706E-3,-1.163005829E-2,1.605212294E-2
1.960926630E0,1.656582952E-2,1.365385950E-3,7.457733154E-3,1.821836354E-2
1.965656474E0,2.363696694E-2,6.057091057E-3,-2.102851868E-3,2.449115237E-2
1.970386370E0,1.629072428E-2,-5.908586085E-3,1.215934753E-2,2.116952573E-2
1.975116266E0,-7.613331079E-3,6.023861468E-3,-2.185821533E-3,9.951257854E-3
1.979846109E0,-1.704515517E-2,-1.194000244E-3,-3.065776825E-2,3.509788748E-2
1.984576005E0,2.105641365E-2,-1.228511333E-3,-3.989982605E-2,4.513178386E-2
1.989305849E0,-1.000982523E-2,-8.328244090E-3,-3.952980042E-3,1.360817041E-2
1.994035745E0,-7.579386234E-3,3.595143557E-3,-1.341629028E-2,1.582305273E-2
1.998765641E0,9.161382914E-3,-8.350014687E-3,-3.808975220E-3,1.296772819E-2
2.003495484E0,-5.100965500E-3,-2.016641200E-2,1.283931732E-2,2.444487863E-2
2.008225380E0,-2.800822258E-4,-2.241697162E-2,-1.513481140E-3,2.246975051E-2
2.012955276E0,-5.024701357E-3,-2.221844345E-2,-3.874778748E-3,2.310672550E-2
2.017685120E0,-9.758263826E-3,-3.389232606E-2,-8.590698242E-3,3.630032472E-2
2.022415016E0,2.223879099E-3,-1.223007590E-2,-1.397132874E-3,1.250889183E-2
2.027144859E0,-7.289886475E-3,-1.923888177E-2,-6.134033203E-3,2.146866041E-2
2.031874755E0,-2.479523420E-3,-1.663577557E-2,2.953052521E-2,3.398454037E-2
2.036604651E0,-3.329268098E-2,9.659416974E-3,7.916450500E-3,3.555808110E-2
2.041334495E0,-1.876872778E-2,-9.430259466E-3,-1.646041870E-3,2.106903866E-2
2.046064391E0,-1.991957426E-3,-2.189047635E-3,2.448272705E-2,2.466097621E-2
2.050794234E0,-1.147091389E-2,-1.643320173E-2,-1.608181000E-2,2.569545869E-2
2.055524130E0,-1.369093359E-2,-6.844125688E-3,-1.704216003E-3,1.540091137E-2
2.060254026E0,-1.675993204E-3,5.067646503E-3,-4.205131531E-2,4.238871446E-2
2.064983870E0,-4.006057978E-3,1.453448832E-2,3.407478333E-3,1.545673833E-2
2.069713766E0,3.122031689E-3,-6.915286183E-3,-1.368522644E-3,7.709806683E-3
2.074443609E0,1.499626040E-2,9.715408087E-3,2.950572968E-2,3.449442077E-2
2.079173505E0,-1.127177477E-2,2.551421523E-3,3.638267517E-2,3.817409738E-2
2.083903401E0,-2.064466476E-2,1.916091889E-2,7.588386536E-3,2.917064631E-2
2.088633245E0,1.279520988E-2,9.516373277E-3,1.939582825E-2,2.510929927E-2
2.093363141E0,-1.526504755E-3,1.662816107E-2,-4.249477386E-2,4.565776783E-2
2.098092984E0,-1.540929079E-3,2.127807587E-2,-3.264331818E-2,3.899637415E-2
2.102822880E0,1.749488711E-2,9.241729975E-3,2.223396301E-2,2.976289232E-2
2.107552776E0,5.536943674E-3,9.120248258E-3,3.154277802E-2,3.329840114E-2
2.112282620E0,5.491822958E-3,2.564579248E-2,2.415752411E-2,3.565743629E-2
2.117012516E0,7.849693298E-3,-3.018267453E-3,1.208591461E-2,1.472402646E-2
2.121742359E0,2.680724859E-2,-2.432027459E-2,-1.175594330E-2,3.805662276E-2
2.126472255E0,9.965866804E-3,-9.833276272E-3,4.057216644E-2,4.291983823E-2
2.131202151E0,2.761095762E-3,9.252063930E-3,1.649284363E-2,1.911120686E-2
2.135931995E0,1.458171010E-2,-1.215218008E-2,2.822780609E-2,3.401633118E-2
2.140661891E0,-4.502892494E-3,1.882547885E-2,6.624221802E-3,2.045861699E-2
2.145391787E0,-6.809413433E-3,2.108369023E-2,1.606464386E-2,2.736718632E-2
2.150121630E0,-1.149961352E-2,1.142311841E-2,8.808135986E-3,1.844754740E-2
2.154851526E0,-6.654173136E-3,1.846208423E-2,1.823234558E-2,2.678703044E-2
2.159581370E0,5.250573158E-4,4.075065255E-3,2.282810211E-2,2.319491513E-2
2.164311266E0,1.711258292E-2,6.426975131E-3,-1.102447510E-3,1.831288874E-2
2.169041162E0,7.474988699E-3,-7.650256157E-4,-3.670597076E-2,3.746717243E-2
2.173771005E0,-2.816939354E-2,6.404735148E-3,8.708000183E-3,3.017224937E-2
2.178500901E0,-1.597715914E-2,2.301058173E-2,-5.610466003E-3,2.856980600E-2
2.183230797E0,-2.768465877E-2,-3.312796354E-3,-1.268768311E-2,3.063318875E-2
2.187960641E0,-2.276124060E-2,-5.647607148E-3,-1.970195770E-2,3.062901692E-2
2.192690537E0,-1.304517686E-2,-3.214672208E-3,2.794456482E-2,3.100660349E-2
2.197420380E0,-8.187115192E-3,1.542910933E-3,1.596450806E-3,8.482811120E-3
2.202150276E0,-1.023262739E-3,8.664973080E-3,1.820373535E-2,2.018674827E-2
2.206880172E0,-1.522980630E-2,-5.697332323E-3,-5.690574646E-3,1.722757195E-2
2.211610016E0,-1.267017424E-2,1.332733035E-2,-3.176021576E-2,3.669962336E-2
2.216339912E0,-2.446243167E-2,1.557366550E-2,-3.624439240E-2,4.641772938E-2
2.221069755E0,-1.710692048E-2,3.554902971E-3,6.791114807E-3,1.874575429E-2
2.225799651E0,-5.035638809E-3,-1.311124116E-2,2.097797394E-2,2.524554799E-2
2.230529495E0,1.640316844E-2,-1.776777208E-2,3.504657745E-2,4.257957551E-2
2.235259391E0,-2.668708563E-3,-3.182514012E-2,2.525711060E-2,4.071711169E-2
2.239989287E0,2.187967300E-3,-5.462542176E-3,-1.072883606E-3,5.981441897E-3
2.244719130E0,1.175305247E-2,-5.433760583E-3,-1.768589020E-2,2.191918586E-2
2.249449026E0,1.880767941E-2,-5.707740784E-4,-1.516342163E-2,2.416575974E-2
2.254178922E0,4.435867071E-3,-1.720179617E-2,-3.167152405E-3,1.804465468E-2
2.258908766E0,-3.480613232E-4,-5.147501826E-3,1.110363007E-2,1.224371359E-2
2.263638662E0,6.778329611E-3,-5.036681890E-3,-8.583068848E-4,8.488262925E-3
2.268368505E0,1.859360933E-2,4.512853920E-3,1.814270020E-2,2.636751276E-2
2.273098401E0,1.128879189E-2,6.860375404E-3,-5.748748779E-3,1.440658480E-2
2.277828297E0,1.826158166E-2,6.814934313E-3,-2.469253540E-2,3.145870307E-2
2.282558141E0,1.101738214E-2,2.811023593E-2,-3.160858154E-2,4.371121710E-2
2.287288037E0,3.776282072E-3,-5.728602409E-4,-2.184772491E-2,2.217907931E-2
2.292017932E0,-1.058459282E-3,1.847751439E-3,-2.166366577E-2,2.176807148E-2
2.296747776E0,-3.450900316E-3,-5.335286260E-3,2.258300781E-3,6.743434947E-3
2.301477672E0,6.076067686E-3,-2.847276628E-3,1.173686981E-2,1.351960413E-2
2.306207516E0,8.429646492E-3,1.380795985E-2,-7.354736328E-3,1.777106755E-2
2.310937412E0,1.313748956E-2,1.836750656E-2,-1.679229736E-2,2.814143173E-2
2.315667307E0,2.487227321E-2,8.759543300E-3,-4.276657104E-2,5.024280219E-2
2.320397151E0,5.616217852E-3,-7.920764387E-3,-3.291225433E-2,3.431467466E-2
2.325127047E0,-1.580148935E-3,-1.736810803E-2,-5.162906647E-2,5.449503236E-2
2.329856943E0,5.499571562E-3,-1.486671716E-2,-8.443641663E-2,8.591142543E-2
2.334586787E0,-1.752763987E-3,-1.707679778E-2,-5.761432648E-2,6.011738367E-2
2.339316682E0,2.954542637E-3,-1.932537556E-2,-1.535415649E-4,1.955052525E-2
2.344046526E0,-2.321220934E-2,-2.867617458E-2,-4.899978638E-3,3.721746152E-2
2.348776422E0,-1.354961097E-2,-4.264267534E-2,7.012367249E-3,4.528976719E-2
2.353506318E0,3.212422132E-3,-2.565581352E-2,2.204895020E-3,2.594999008E-2
2.358236162E0,1.505774260E-2,-4.202087224E-2,9.308815002E-3,4.559762441E-2
2.362966057E0,-4.030823708E-3,-1.557106525E-2,-1.451110840E-2,2.166282252E-2
2.367695901E0,3.098338842E-3,-1.785989851E-2,-1.201534271E-2,2.174727888E-2
2.372425797E0,1.500153542E-2,-1.535367966E-2,-9.543418884E-3,2.349166635E-2
2.377155693E0,1.012983918E-2,-5.745127797E-3,1.665115356E-2,2.031947466E-2
2.381885537E0,1.004675031E-2,-3.282926977E-3,1.651287079E-2,1.960585889E-2
2.386615432E0,-8.971899748E-3,-1.039476693E-2,4.503250122E-3,1.445079327E-2
2.391345276E0,1.244303584E-2,-1.507319510E-2,-1.690101624E-2,2.583940211E-2
2.396075172E0,4.130601883E-4,-5.496196449E-3,-1.401901245E-4,5.513478702E-3
2.400805068E0,-1.389057934E-2,1.599125564E-3,-9.634971619E-3,1.698052046E-2
2.405534912E0,-1.988112926E-3,6.317347288E-3,-4.804611206E-3,8.182038781E-3
2.410264807E0,3.757774830E-4,6.277166307E-3,1.422977448E-2,1.555732969E-2
2.414994703E0,7.411301136E-3,-8.007563651E-3,2.123641968E-2,2.387538441E-2
2.419724547E0,-4.519850016E-3,-1.027479768E-2,4.242515564E-2,4.388501273E-2
2.424454443E0,1.448386908E-2,2.543476224E-2,-1.253223419E-2,3.183969986E-2
2.429184287E0,1.442173123E-2,1.436866820E-3,-1.717853546E-2,2.247560897E-2
2.433914182E0,-9.467095137E-3,6.184898317E-3,4.469394684E-2,4.610236156E-2
2.438644026E0,-4.637926817E-3,-3.350004554E-3,1.155462265E-1,1.156877839E-1
2.443373922E0,-6.915450096E-3,8.531145751E-3,3.385925293E-2,3.559568663E-2
2.448103818E0,-6.884962320E-3,1.377791166E-3,-4.714298248E-2,4.766300255E-2
2.452833662E0,-1.635070145E-2,3.753677011E-3,-2.775478363E-2,3.243090414E-2
2.457563557E0,-4.399299622E-3,1.085656136E-2,-2.752113342E-2,2.991039195E-2
2.462293453E0,3.294348717E-4,1.080476493E-2,-5.923271179E-3,1.232625709E-2
2.467023297E0,-9.254276752E-3,-8.210569620E-3,5.585670471E-2,5.721037103E-2
2.471753193E0,-6.858289242E-3,-1.047535986E-2,9.100627899E-2,9.186355159E-2
2.476483037E0,3.593483567E-2,2.286172658E-2,5.226039886E-2,6.741750697E-2
2.481212932E0,1.901796460E-2,2.980612963E-2,1.858711243E-2,3.994457522E-2
2.485942828E0,4.645019770E-3,5.801014602E-3,-2.192974091E-2,2.315472987E-2
2.490672672E0,1.164492965E-2,2.710401267E-2,-5.973243713E-2,6.661978636E-2
2.495402568E0,-1.462270319E-2,2.918011695E-2,-1.043434143E-1,1.093290939E-1
2.500132412E0,-3.396868706E-4,2.414418757E-2,-7.023334503E-2,7.426829697E-2
2.504862307E0,1.924753189E-3,7.307201624E-3,-3.878116608E-2,3.951048864E-2
2.509592203E0,-5.210042000E-4,2.144598961E-2,1.140022278E-2,2.429335290E-2
2.514322047E0,8.924633265E-3,3.781338781E-2,2.555179596E-2,4.650156614E-2
2.519051943E0,8.766502142E-3,3.507966548E-2,3.973960876E-3,3.637618528E-2
2.523781787E0,-1.747776568E-2,3.236797452E-2,8.688926697E-3,3.779755964E-2
2.528511682E0,-1.973369718E-2,2.962119132E-2,-3.886699677E-2,5.270177622E-2
2.533241578E0,-7.725358009E-3,1.508500427E-2,-2.429771423E-2,2.962460847E-2
2.537971422E0,-1.006165147E-2,2.444065362E-2,-2.884197235E-2,3.912086079E-2
2.542701318E0,-2.902656794E-2,1.478055865E-2,-3.097534180E-2,4.494973147E-2
2.547431214E0,-3.590518236E-2,2.173613012E-2,5.000305176E-2,6.528358644E-2
2.552161057E0,-3.085629642E-2,-1.169982553E-2,5.670833588E-2,6.561122087E-2
2.556890953E0,-9.258657694E-3,1.684299111E-2,2.062416077E-2,2.819157852E-2
2.561620849E0,-2.814456820E-2,-2.335004508E-3,2.994728088E-2,4.116319470E-2
2.566350693E0,-2.078682184E-2,-2.129851282E-2,1.782608032E-2,3.469132096E-2
2.571080589E0,-1.108720899E-2,-1.401533186E-2,-1.081275940E-2,2.088711316E-2
2.575810432E0,8.772611618E-4,-4.447154701E-3,2.963733673E-2,2.998196959E-2
2.580540328E0,-1.559793949E-3,-1.626911759E-2,4.126167297E-2,4.438065796E-2
2.585270172E0,1.739048958E-2,-2.561917156E-2,7.653331757E-2,8.255979516E-2
2.590000068E0,-1.118591428E-2,-1.680940390E-3,5.690002441E-2,5.801347272E-2
2.594729964E0,-1.349337399E-2,-3.011501580E-2,7.542037964E-2,8.232386643E-2
2.599459807E0,-1.812815666E-2,-2.267369628E-2,6.767082214E-2,7.363468433E-2
2.604189703E0,-3.702670336E-3,-3.434452415E-2,5.523395538E-2,6.514634244E-2
2.608919599E0,-1.325100660E-3,-2.217659354E-2,6.189727783E-2,6.576344118E-2
2.613649443E0,1.533544064E-2,-3.384931386E-2,7.325267792E-2,8.213955570E-2
2.618379339E0,2.467709780E-2,-3.833228350E-2,9.163665771E-2,1.023503793E-1
2.623109182E0,1.263022423E-2,-3.087943047E-2,6.713008881E-2,7.496339516E-2
2.627839078E0,2.210804820E-2,-3.301376849E-2,4.757499695E-2,6.198431285E-2
2.632568974E0,1.723325253E-2,-1.136109233E-2,2.106189728E-2,2.949004796E-2
2.637298818E0,2.655905485E-2,-3.499617428E-2,1.613903046E-2,4.680367414E-2
2.642028714E0,2.630993724E-2,-1.327002048E-2,1.838016510E-2,3.472947898E-2
2.646758557E0,1.899808645E-2,-3.651112318E-3,1.585197449E-2,2.501085775E-2
2.651488453E0,1.878413558E-2,-1.206330955E-3,2.521800995E-2,3.146819044E-2
2.656218349E0,-3.645420074E-4,1.217313111E-3,2.738189697E-2,2.741136669E-2
2.660948193E0,1.388472319E-2,1.275867224E-3,-1.320552826E-2,1.920414934E-2
2.665678089E0,1.368489861E-2,-1.534207910E-2,-2.971267700E-2,3.613168991E-2
2.670407932E0,2.063828707E-2,-3.182003647E-2,-5.722045898E-3,3.835616539E-2
2.675137828E0,4.409518838E-2,-2.919747680E-2,-7.452106476E-2,9.137979745E-2
2.679867724E0,2.467918396E-2,-5.228690803E-3,-2.879047394E-2,3.827914208E-2
2.684597568E0,2.922379971E-2,4.324704409E-3,-4.042148590E-2,5.006625670E-2
2.689327464E0,7.586091757E-3,-1.709465683E-2,-4.957962036E-2,5.298976161E-2
2.694057359E0,1.704898477E-2,-7.444657385E-3,-7.053470612E-2,7.294679960E-2
2.698787203E0,-9.150773287E-3,2.096444368E-3,-1.079359055E-1,1.083433958E-1
2.703517099E0,-2.007693052E-3,-7.434383035E-3,-9.753799438E-2,9.784151078E-2
2.708246943E0,-1.863713562E-2,-7.360719144E-3,-8.010482788E-2,8.257303713E-2
2.712976839E0,-1.141530275E-2,2.208158374E-3,-7.468795776E-2,7.558753955E-2
2.717706734E0,-9.002238512E-3,-4.950962961E-3,-5.982017517E-2,6.069601049E-2
2.722436578E0,-4.177600145E-3,-2.066344023E-4,-6.169605255E-2,6.183767412E-2
2.727166474E0,-1.366648078E-2,1.874303818E-2,-9.441947937E-2,9.722711690E-2
2.731896370E0,-1.595388353E-2,2.800975740E-2,-1.078777313E-1,1.125907537E-1
2.736626214E0,-1.347360015E-2,2.063789964E-2,-1.069774628E-1,1.097799542E-1
2.741356109E0,2.222403884E-2,1.335594058E-2,-1.060848236E-1,1.092075036E-1
2.746085953E0,-1.701593399E-3,2.512632310E-2,-6.721496582E-2,7.177798523E-2
2.750815849E0,5.408167839E-3,2.018110454E-2,-5.240917206E-2,5.642026742E-2
2.755545745E0,6.164312363E-4,4.848671705E-2,-3.535270691E-2,6.000962925E-2
2.760275589E0,-2.078315616E-2,3.859777004E-2,-1.368904114E-2,4.592512688E-2
2.765005484E0,-1.615732908E-3,3.591291606E-2,-2.307128906E-2,4.271571739E-2
2.769735328E0,7.450282574E-4,4.031749815E-2,-1.338291168E-2,4.248715158E-2
2.774465224E0,7.862597704E-3,3.521647304E-2,-1.564502716E-2,3.932921676E-2
2.779195120E0,-1.116690040E-2,4.677547514E-2,-6.019592285E-3,4.846524766E-2
2.783924964E0,5.546808243E-3,4.636969417E-2,1.064968109E-2,4.789917877E-2
2.788654859E0,-6.425678730E-3,3.175009787E-2,3.430461884E-2,4.718225233E-2
2.793384703E0,7.788419724E-3,4.099305347E-2,3.876781464E-2,5.695641637E-2
2.798114599E0,-4.145890474E-3,2.457201481E-4,5.743789673E-2,5.758785260E-2
2.802844495E0,-8.829534054E-3,2.634332329E-2,4.508686066E-2,5.295995050E-2
2.807574339E0,5.519300699E-3,-4.726909101E-3,2.809143066E-2,2.901611322E-2
2.812304234E0,5.446493626E-3,7.167227566E-3,3.260707855E-2,3.382683869E-2
2.817034078E0,1.006570458E-2,2.428583801E-3,3.708553314E-2,3.850393742E-2
2.821763974E0,5.206137896E-3,3.331166506E-2,5.814552307E-2,6.721363518E-2
2.826493870E0,-9.109199047E-3,1.402413100E-2,5.291461945E-2,5.549424032E-2
2.831223714E0,-6.685942411E-3,-1.926141977E-2,4.297733307E-2,4.756842729E-2
2.835953609E0,-1.855655015E-2,-4.815839231E-3,1.650619507E-2,2.529806982E-2
2.840683505E0,-1.753360033E-3,-9.541518986E-3,6.871223450E-3,1.188816923E-2
2.845413349E0,2.982735634E-3,1.858174801E-5,4.441261292E-3,5.349940093E-3
