"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.505423031E1,1.938186288E-1,-7.417750359E-2,9.949954987E0,9.952118980E0
1.505659526E1,2.201396823E-1,-6.939185411E-2,9.942776680E0,9.945455486E0
1.505896021E1,2.081755698E-1,-7.657032460E-2,9.937990189E0,9.940465234E0
1.506132516E1,2.153540403E-1,-8.374879509E-2,9.928419113E0,9.931107557E0
1.506369016E1,2.368894368E-1,-8.374879509E-2,9.935597420E0,9.938773896E0
1.506605510E1,2.153540403E-1,-8.135596663E-2,9.937990189E0,9.940656173E0
1.506842000E1,2.129612118E-1,-6.460621208E-2,9.945169449E0,9.947659112E0
1.507078495E1,2.009970993E-1,-6.699903309E-2,9.933204651E0,9.935463922E0
1.507314995E1,1.938186288E-1,-6.460621208E-2,9.945169449E0,9.947267715E0
1.507551490E1,2.033899277E-1,-5.742774159E-2,9.942776680E0,9.945022550E0
1.507787984E1,2.057827413E-1,-5.742774159E-2,9.930811882E0,9.933109741E0
1.508024474E1,2.129612118E-1,-6.221338734E-2,9.942776680E0,9.945251686E0
1.508260974E1,2.081755698E-1,-5.503492057E-2,9.942776680E0,9.945108045E0
1.508497469E1,2.201396823E-1,-7.417750359E-2,9.942776680E0,9.945490028E0
1.508733964E1,2.177468538E-1,-7.178468257E-2,9.940383911E0,9.943027659E0
1.508970458E1,2.033899277E-1,-8.853443712E-2,9.928419113E0,9.930896832E0
1.509206953E1,2.033899277E-1,-8.614161611E-2,9.945169449E0,9.947621988E0
1.509443448E1,2.153540403E-1,-7.896314561E-2,9.947562218E0,9.950206360E0
1.509679943E1,2.297109663E-1,-7.657032460E-2,9.933204651E0,9.936155433E0
1.509916437E1,2.129612118E-1,-9.332008660E-2,9.935597420E0,9.938317624E0
1.510152932E1,2.081755698E-1,-6.699903309E-2,9.947562218E0,9.949965830E0
1.510389427E1,2.033899277E-1,-7.896314561E-2,9.926026344E0,9.928423925E0
1.510625922E1,2.153540403E-1,-6.221338734E-2,9.935597420E0,9.938125777E0
1.510862417E1,2.249253243E-1,-7.178468257E-2,9.937990189E0,9.940794406E0
1.511098911E1,2.081755698E-1,-7.178468257E-2,9.952347755E0,9.954783571E0
1.511335406E1,2.225325108E-1,-7.657032460E-2,9.935597420E0,9.938384165E0
1.511571901E1,2.177468538E-1,-8.135596663E-2,9.942776680E0,9.945493482E0
1.511808396E1,2.009970993E-1,-7.178468257E-2,9.942776680E0,9.945067168E0
1.512044891E1,2.129612118E-1,-8.374879509E-2,9.930811882E0,9.933448091E0
1.512281385E1,2.225325108E-1,-7.896314561E-2,9.926026344E0,9.928834518E0
1.512517880E1,2.273181528E-1,-7.896314561E-2,9.940383911E0,9.943296286E0
1.512754375E1,2.177468538E-1,-6.939185411E-2,9.930811882E0,9.933441174E0
1.512990870E1,2.105683982E-1,-7.178468257E-2,9.947562218E0,9.950049556E0
1.513227365E1,2.129612118E-1,-9.092725813E-2,9.935597420E0,9.938295444E0
1.513463859E1,2.105683982E-1,-7.417750359E-2,9.945169449E0,9.947674940E0
1.513700354E1,2.081755698E-1,-8.853443712E-2,9.933204651E0,9.935780294E0
1.513936849E1,2.081755698E-1,-8.374879509E-2,9.937990189E0,9.940523121E0
1.514173344E1,2.009970993E-1,-7.896314561E-2,9.942776680E0,9.945121574E0
1.514409839E1,2.033899277E-1,-7.657032460E-2,9.945169449E0,9.947543709E0
1.514646333E1,1.938186288E-1,-6.939185411E-2,9.935597420E0,9.937729971E0
1.514882828E1,2.177468538E-1,-8.135596663E-2,9.926026344E0,9.928747729E0
1.515119323E1,2.273181528E-1,-7.657032460E-2,9.933204651E0,9.936100402E0
1.515355818E1,2.201396823E-1,-8.374879509E-2,9.935597420E0,9.938388774E0
1.515592312E1,2.177468538E-1,-8.135596663E-2,9.940383911E0,9.943101367E0
1.515828807E1,2.225325108E-1,-6.460621208E-2,9.940383911E0,9.943084380E0
1.516065302E1,2.081755698E-1,-7.896314561E-2,9.947562218E0,9.950053584E0
1.516301797E1,2.177468538E-1,-1.004985496E-1,9.930811882E0,9.933707177E0
1.516538297E1,2.177468538E-1,-1.028913707E-1,9.921240807E0,9.924163414E0
1.516774786E1,2.177468538E-1,-7.178468257E-2,9.928419113E0,9.931066046E0
1.517011286E1,2.129612118E-1,-5.503492057E-2,9.940383911E0,9.942817187E0
1.517247776E1,2.153540403E-1,-5.742774159E-2,9.947562218E0,9.950058763E0
1.517484271E1,2.033899277E-1,-7.657032460E-2,9.940383911E0,9.942759314E0
1.517720771E1,2.201396823E-1,-9.810572863E-2,9.930811882E0,9.933735997E0
1.517957266E1,2.297109663E-1,-7.657032460E-2,9.923633575E0,9.926587202E0
1.518193760E1,2.368894368E-1,-6.939185411E-2,9.940383911E0,9.943448302E0
1.518430255E1,2.297109663E-1,-6.460621208E-2,9.945169449E0,9.948031788E0
1.518666750E1,2.249253243E-1,-6.939185411E-2,9.942776680E0,9.945562565E0
1.518903245E1,2.057827413E-1,-7.896314561E-2,9.942776680E0,9.945219446E0
1.519139740E1,2.081755698E-1,-8.374879509E-2,9.942776680E0,9.945308393E0
1.519376234E1,2.153540403E-1,-4.785645381E-2,9.926026344E0,9.928477557E0
1.519612729E1,2.081755698E-1,-5.982056633E-2,9.935597420E0,9.937958123E0
1.519849224E1,2.297109663E-1,-4.546362907E-2,9.952347755E0,9.955102205E0
1.520085719E1,2.344966233E-1,-6.699903309E-2,9.933204651E0,9.936198074E0
1.520322214E1,2.225325108E-1,-8.135596663E-2,9.937990189E0,9.940814278E0
1.520558708E1,2.249253243E-1,-9.332008660E-2,9.947562218E0,9.950542403E0
1.520795203E1,2.129612118E-1,-7.657032460E-2,9.942776680E0,9.945351859E0
1.521031698E1,2.081755698E-1,-7.657032460E-2,9.923633575E0,9.926112201E0
1.521268193E1,2.081755698E-1,-7.896314561E-2,9.933204651E0,9.935699617E0
1.521504687E1,2.153540403E-1,-9.332008660E-2,9.928419113E0,9.931192883E0
1.521741182E1,2.201396823E-1,-6.939185411E-2,9.937990189E0,9.940670284E0
1.521977677E1,2.057827413E-1,-6.221338734E-2,9.940383911E0,9.942708350E0
1.522214172E1,2.201396823E-1,-5.982056633E-2,9.947562218E0,9.950177589E0
1.522450667E1,2.057827413E-1,-7.417750359E-2,9.937990189E0,9.940397267E0
1.522687161E1,2.153540403E-1,-8.135596663E-2,9.930811882E0,9.933479793E0
1.522923656E1,2.249253243E-1,-9.332008660E-2,9.935597420E0,9.938581193E0
1.523160151E1,2.153540403E-1,-8.374879509E-2,9.937990189E0,9.940676044E0
1.523396646E1,2.153540403E-1,-5.742774159E-2,9.937990189E0,9.940489138E0
1.523633141E1,2.105683982E-1,-7.178468257E-2,9.935597420E0,9.938087753E0
1.523869635E1,2.321037948E-1,-8.374879509E-2,9.935597420E0,9.938660982E0
1.524106130E1,2.225325108E-1,-8.614161611E-2,9.928419113E0,9.931286280E0
1.524342625E1,2.105683982E-1,-8.135596663E-2,9.926026344E0,9.928592893E0
1.524579120E1,2.249253243E-1,-6.460621208E-2,9.926026344E0,9.928784636E0
1.524815615E1,2.249253243E-1,-6.221338734E-2,9.918848038E0,9.921593032E0
1.525052109E1,2.105683982E-1,-5.503492057E-2,9.921240807E0,9.923627715E0
1.525288604E1,2.201396823E-1,-6.460621208E-2,9.942776680E0,9.945423246E0
1.525525099E1,2.177468538E-1,-6.939185411E-2,9.937990189E0,9.940617582E0
1.525761594E1,2.249253243E-1,-7.178468257E-2,9.930811882E0,9.933618126E0
1.525998089E1,2.344966233E-1,-7.417750359E-2,9.935597420E0,9.938641107E0
1.526234583E1,2.105683982E-1,-5.982056633E-2,9.935597420E0,9.938008535E0
1.526471078E1,2.153540403E-1,-9.092725813E-2,9.928419113E0,9.931170687E0
1.526707573E1,2.153540403E-1,-7.178468257E-2,9.930811882E0,9.933406014E0
1.526944068E1,2.297109663E-1,-6.699903309E-2,9.928419113E0,9.931302134E0
1.527180562E1,2.225325108E-1,-7.417750359E-2,9.933204651E0,9.935973916E0
1.527417062E1,2.225325108E-1,-7.657032460E-2,9.928419113E0,9.931207873E0
1.527653557E1,2.009970993E-1,-7.657032460E-2,9.940383911E0,9.942710654E0
1.527890052E1,2.033899277E-1,-8.374879509E-2,9.933204651E0,9.935639685E0
1.528126547E1,1.986042857E-1,-9.332008660E-2,9.923633575E0,9.926059422E0
1.528363042E1,2.105683982E-1,-9.810572863E-2,9.923633575E0,9.926352156E0
1.528599536E1,2.057827413E-1,-6.939185411E-2,9.923633575E0,9.926009526E0
1.528836031E1,2.153540403E-1,-6.939185411E-2,9.928419113E0,9.930996862E0
1.529072526E1,2.033899277E-1,-6.221338734E-2,9.928419113E0,9.930697058E0
1.529309021E1,2.033899277E-1,-6.699903309E-2,9.930811882E0,9.933120404E0
1.529545516E1,2.033899277E-1,-7.896314561E-2,9.945169449E0,9.947562415E0
1.529782010E1,2.273181528E-1,-8.614161611E-2,9.923633575E0,9.926610563E0
1.530018505E1,2.201396823E-1,-9.571290761E-2,9.933204651E0,9.936104724E0
1.530255000E1,2.273181528E-1,-7.896314561E-2,9.935597420E0,9.938511197E0
1.530491495E1,2.129612118E-1,-7.896314561E-2,9.937990189E0,9.940585327E0
1.530727990E1,2.177468538E-1,-7.178468257E-2,9.921240807E0,9.923889655E0
1.530964484E1,2.009970993E-1,-6.939185411E-2,9.930811882E0,9.933088125E0
1.531200979E1,1.842473447E-1,-8.374879509E-2,9.918848038E0,9.920912626E0
1.531437474E1,1.986042857E-1,-8.614161611E-2,9.933204651E0,9.935563330E0
1.531673969E1,1.938186288E-1,-7.417750359E-2,9.923633575E0,9.925803308E0
1.531910464E1,1.962114573E-1,-6.699903309E-2,9.923633575E0,9.925799270E0
1.532146958E1,1.938186288E-1,-5.503492057E-2,9.933204651E0,9.935247815E0
1.532383453E1,2.273181528E-1,-7.896314561E-2,9.923633575E0,9.926550864E0
1.532619948E1,2.129612118E-1,-6.460621208E-2,9.928419113E0,9.930912975E0
1.532856443E1,2.057827413E-1,-8.374879509E-2,9.942776680E0,9.945258594E0
1.533092937E1,2.177468538E-1,-7.896314561E-2,9.937990189E0,9.940689003E0
1.533329432E1,2.297109663E-1,-8.614161611E-2,9.937990189E0,9.941017880E0
1.533565927E1,2.273181528E-1,-8.614161611E-2,9.937990189E0,9.940962876E0
1.533802422E1,2.273181528E-1,-9.092725813E-2,9.947562218E0,9.950574626E0
1.534038917E1,2.201396823E-1,-7.896314561E-2,9.930811882E0,9.933565387E0
1.534275411E1,1.986042857E-1,-6.939185411E-2,9.921240807E0,9.923471068E0
1.534511906E1,1.914258152E-1,-7.178468257E-2,9.937990189E0,9.940092850E0
1.534748401E1,2.057827413E-1,-7.657032460E-2,9.935597420E0,9.938023226E0
1.534984896E1,1.986042857E-1,-8.374879509E-2,9.942776680E0,9.945112651E0
1.535221391E1,2.057827413E-1,-6.699903309E-2,9.947562218E0,9.949916054E0
1.535457885E1,2.201396823E-1,-6.460621208E-2,9.945169449E0,9.947815379E0
1.535694380E1,2.249253243E-1,-6.460621208E-2,9.935597420E0,9.938353055E0
1.535930875E1,2.273181528E-1,-6.939185411E-2,9.937990189E0,9.940831845E0
1.536167370E1,2.201396823E-1,-7.896314561E-2,9.921240807E0,9.923996967E0
1.536403864E1,2.177468538E-1,-7.178468257E-2,9.918848038E0,9.921497524E0
1.536640359E1,2.344966233E-1,-9.092725813E-2,9.928419113E0,9.931604227E0
1.536876854E1,1.962114573E-1,-7.657032460E-2,9.945169449E0,9.947399525E0
1.537113349E1,1.986042857E-1,-7.417750359E-2,9.940383911E0,9.942644430E0
1.537349844E1,2.177468538E-1,-7.178468257E-2,9.916455269E0,9.919105395E0
1.537586338E1,2.249253243E-1,-8.374879509E-2,9.921240807E0,9.924143510E0
1.537822839E1,2.249253243E-1,-5.982056633E-2,9.930811882E0,9.933538873E0
1.538059328E1,2.129612118E-1,-7.657032460E-2,9.937990189E0,9.940566608E0
1.538295828E1,2.057827413E-1,-7.417750359E-2,9.942776680E0,9.945182600E0
1.538532323E1,2.057827413E-1,-7.657032460E-2,9.933204651E0,9.935631041E0
1.538768818E1,2.105683982E-1,-7.178468257E-2,9.937990189E0,9.940479922E0
1.539005312E1,2.009970993E-1,-8.374879509E-2,9.928419113E0,9.930806603E0
1.539241807E1,2.033899277E-1,-7.417750359E-2,9.914062500E0,9.916426020E0
1.539478302E1,2.129612118E-1,-7.178468257E-2,9.928419113E0,9.930962270E0
1.539714797E1,2.153540403E-1,-6.699903309E-2,9.935597420E0,9.938156887E0
1.539951292E1,2.249253243E-1,-6.699903309E-2,9.954740524E0,9.957506675E0
1.540187786E1,2.105683982E-1,-5.982056633E-2,9.952347755E0,9.954754813E0
1.540424281E1,2.105683982E-1,-7.178468257E-2,9.945169449E0,9.947657385E0
1.540660776E1,2.129612118E-1,-7.417750359E-2,9.918848038E0,9.921411249E0
1.540897271E1,2.057827413E-1,-8.135596663E-2,9.926026344E0,9.928492550E0
1.541133766E1,2.153540403E-1,-8.853443712E-2,9.933204651E0,9.935933290E0
1.541370260E1,2.153540403E-1,-8.135596663E-2,9.945169449E0,9.947833509E0
1.541606755E1,2.177468538E-1,-8.374879509E-2,9.945169449E0,9.947905454E0
1.541843250E1,2.201396823E-1,-7.417750359E-2,9.942776680E0,9.945490028E0
1.542079745E1,2.129612118E-1,-7.657032460E-2,9.926026344E0,9.928605868E0
1.542316240E1,2.057827413E-1,-9.332008660E-2,9.923633575E0,9.926205645E0
1.542552734E1,2.273181528E-1,-8.135596663E-2,9.930811882E0,9.933746371E0
1.542789229E1,2.129612118E-1,-7.417750359E-2,9.926026344E0,9.928587703E0
1.543025724E1,2.081755698E-1,-7.657032460E-2,9.930811882E0,9.933288716E0
1.543262219E1,2.249253243E-1,-7.896314561E-2,9.949954987E0,9.952810197E0
1.543498714E1,2.273181528E-1,-6.221338734E-2,9.940383911E0,9.943177377E0
1.543735208E1,2.177468538E-1,-5.264209956E-2,9.928419113E0,9.930946127E0
1.543971703E1,2.201396823E-1,-6.939185411E-2,9.933204651E0,9.935886037E0
1.544208198E1,2.033899277E-1,-8.614161611E-2,9.935597420E0,9.938052321E0
1.544444693E1,2.081755698E-1,-8.374879509E-2,9.935597420E0,9.938130962E0
1.544681187E1,2.177468538E-1,-7.417750359E-2,9.933204651E0,9.935867885E0
1.544917682E1,2.033899277E-1,-7.896314561E-2,9.954740524E0,9.957131191E0
1.545154177E1,1.866401732E-1,-7.657032460E-2,9.945169449E0,9.947215336E0
1.545390672E1,1.962114573E-1,-6.699903309E-2,9.942776680E0,9.944938206E0
1.545627167E1,2.153540403E-1,-7.896314561E-2,9.942776680E0,9.945422095E0
1.545863661E1,2.081755698E-1,-8.614161611E-2,9.937990189E0,9.940543568E0
1.546100156E1,2.129612118E-1,-9.332008660E-2,9.935597420E0,9.938317624E0
1.546336651E1,2.129612118E-1,-8.135596663E-2,9.933204651E0,9.935820344E0
1.546573146E1,2.153540403E-1,-9.092725813E-2,9.942776680E0,9.945524282E0
1.546809641E1,2.129612118E-1,-5.024927482E-2,9.935597420E0,9.938006518E0
1.547046135E1,2.033899277E-1,-7.657032460E-2,9.937990189E0,9.940366164E0
1.547282630E1,2.033899277E-1,-7.178468257E-2,9.928419113E0,9.930761632E0
1.547519125E1,2.081755698E-1,-7.417750359E-2,9.933204651E0,9.935662736E0
1.547755620E1,2.129612118E-1,-7.657032460E-2,9.926026344E0,9.928605868E0
1.547992114E1,2.153540403E-1,-8.135596663E-2,9.933204651E0,9.935871919E0
1.548228609E1,2.153540403E-1,-8.853443712E-2,9.928419113E0,9.931149067E0
1.548465109E1,2.177468538E-1,-6.699903309E-2,9.933204651E0,9.935816886E0
1.548701599E1,2.105683982E-1,-6.460621208E-2,9.926026344E0,9.928469771E0
1.548938099E1,2.009970993E-1,-7.178468257E-2,9.921240807E0,9.923536266E0
1.549174594E1,2.081755698E-1,-8.374879509E-2,9.916455269E0,9.918993700E0
1.549411089E1,1.962114573E-1,-7.896314561E-2,9.923633575E0,9.925887238E0
1.549647583E1,2.057827413E-1,-8.135596663E-2,9.928419113E0,9.930884725E0
1.549884078E1,1.962114573E-1,-6.939185411E-2,9.928419113E0,9.930600196E0
1.550120573E1,1.914258152E-1,-8.135596663E-2,9.933204651E0,9.935382090E0
1.550357068E1,2.129612118E-1,-7.657032460E-2,9.926026344E0,9.928605868E0
1.550593562E1,2.177468538E-1,-7.178468257E-2,9.923633575E0,9.926281785E0
1.550830057E1,2.129612118E-1,-6.460621208E-2,9.921240807E0,9.923736473E0
1.551066552E1,2.105683982E-1,-5.982056633E-2,9.930811882E0,9.933224159E0
1.551303047E1,2.201396823E-1,-7.657032460E-2,9.940383911E0,9.943116051E0
1.551539542E1,2.177468538E-1,-9.332008660E-2,9.945169449E0,9.947990636E0
1.551776036E1,2.153540403E-1,-7.896314561E-2,9.957133293E0,9.959774895E0
1.552012531E1,2.201396823E-1,-6.460621208E-2,9.942776680E0,9.945423246E0
1.552249026E1,2.201396823E-1,-7.178468257E-2,9.935597420E0,9.938295156E0
1.552485521E1,2.057827413E-1,-7.896314561E-2,9.937990189E0,9.940434131E0
1.552722016E1,2.105683982E-1,-8.853443712E-2,9.935597420E0,9.938222853E0
1.552958510E1,1.986042857E-1,-9.810572863E-2,9.926026344E0,9.928497741E0
1.553195005E1,2.033899277E-1,-9.332008660E-2,9.930811882E0,9.933332811E0
1.553431500E1,2.105683982E-1,-7.417750359E-2,9.957133293E0,9.959635775E0
1.553667995E1,2.201396823E-1,-7.896314561E-2,9.947562218E0,9.950311087E0
1.553904490E1,2.081755698E-1,-9.092725813E-2,9.933204651E0,9.935801904E0
1.554140984E1,2.153540403E-1,-6.699903309E-2,9.937990189E0,9.940549040E0
1.554377479E1,1.986042857E-1,-6.699903309E-2,9.933204651E0,9.935415803E0
1.554613974E1,2.105683982E-1,-7.417750359E-2,9.930811882E0,9.933320995E0
1.554850469E1,2.249253243E-1,-8.614161611E-2,9.921240807E0,9.924163991E0
1.555086964E1,2.321037948E-1,-6.460621208E-2,9.909276962E0,9.912205408E0
1.555323458E1,2.273181528E-1,-7.657032460E-2,9.928419113E0,9.931316259E0
1.555559953E1,2.249253243E-1,-5.982056633E-2,9.937990189E0,9.940715210E0
1.555796448E1,2.225325108E-1,-5.024927482E-2,9.928419113E0,9.931039814E0
1.556032943E1,2.225325108E-1,-6.939185411E-2,9.935597420E0,9.938331451E0
1.556269437E1,2.057827413E-1,-7.657032460E-2,9.947562218E0,9.949985107E0
1.556505932E1,2.009970993E-1,-5.742774159E-2,9.926026344E0,9.928227272E0
1.556742427E1,1.986042857E-1,-6.221338734E-2,9.942776680E0,9.944954614E0
1.556978922E1,2.153540403E-1,-5.024927482E-2,9.933204651E0,9.935665906E0
1.557215417E1,2.273181528E-1,-6.699903309E-2,9.940383911E0,9.943208472E0
1.557451911E1,2.057827413E-1,-6.221338734E-2,9.940383911E0,9.942708350E0
1.557688406E1,2.105683982E-1,-7.417750359E-2,9.935597420E0,9.938105324E0
1.557924901E1,2.177468538E-1,-7.417750359E-2,9.933204651E0,9.935867885E0
1.558161396E1,2.105683982E-1,-7.657032460E-2,9.930811882E0,9.933339152E0
1.558397891E1,1.962114573E-1,-7.417750359E-2,9.926026344E0,9.928242555E0
1.558634385E1,1.962114573E-1,-7.896314561E-2,9.937990189E0,9.940240596E0
1.558870880E1,1.986042857E-1,-6.699903309E-2,9.928419113E0,9.930631330E0
1.559107375E1,2.081755698E-1,-7.178468257E-2,9.921240807E0,9.923684258E0
1.559343870E1,2.057827413E-1,-6.460621208E-2,9.937990189E0,9.940330452E0
1.559580364E1,1.986042857E-1,-4.546362907E-2,9.945169449E0,9.947256203E0
1.559816865E1,2.153540403E-1,-3.589234129E-2,9.945169449E0,9.947565581E0
1.560053359E1,2.177468538E-1,-6.460621208E-2,9.940383911E0,9.942978425E0
1.560289854E1,2.153540403E-1,-7.657032460E-2,9.930811882E0,9.933441751E0
1.560526349E1,2.057827413E-1,-8.614161611E-2,9.926026344E0,9.928532918E0
1.560762844E1,2.177468538E-1,-8.374879509E-2,9.923633575E0,9.926375516E0
1.560999339E1,2.177468538E-1,-8.135596663E-2,9.935597420E0,9.938316184E0
1.561235833E1,2.273181528E-1,-7.896314561E-2,9.942776680E0,9.945688354E0
1.561472328E1,2.344966233E-1,-6.939185411E-2,9.937990189E0,9.940998586E0
1.561708823E1,2.416750938E-1,-8.374879509E-2,9.935597420E0,9.938889113E0
1.561945318E1,2.512463629E-1,-7.417750359E-2,9.937990189E0,9.941442351E0
1.562181812E1,2.225325108E-1,-7.178468257E-2,9.935597420E0,9.938348447E0
1.562418307E1,2.153540403E-1,-7.417750359E-2,9.930811882E0,9.933423594E0
1.562654802E1,2.177468538E-1,-6.699903309E-2,9.935597420E0,9.938209026E0
1.562891297E1,2.177468538E-1,-5.982056633E-2,9.940383911E0,9.942948481E0
1.563127792E1,2.105683982E-1,-6.460621208E-2,9.930811882E0,9.933254132E0
1.563364286E1,2.057827413E-1,-7.896314561E-2,9.930811882E0,9.933257590E0
1.563600781E1,1.986042857E-1,-8.374879509E-2,9.937990189E0,9.940327284E0
1.563837276E1,2.129612118E-1,-9.092725813E-2,9.921240807E0,9.923942734E0
1.564073771E1,2.129612118E-1,-7.896314561E-2,9.942776680E0,9.945370569E0
1.564310266E1,2.201396823E-1,-5.742774159E-2,9.940383911E0,9.942987063E0
1.564546760E1,2.201396823E-1,-6.460621208E-2,9.947562218E0,9.950207511E0
1.564783255E1,2.153540403E-1,-6.221338734E-2,9.930811882E0,9.933341457E0
1.565019750E1,2.201396823E-1,-6.460621208E-2,9.926026344E0,9.928677376E0
1.565256245E1,2.201396823E-1,-6.460621208E-2,9.926026344E0,9.928677376E0
1.565492740E1,2.225325108E-1,-8.614161611E-2,9.928419113E0,9.931286280E0
1.565729234E1,2.081755698E-1,-8.374879509E-2,9.949954987E0,9.952484874E0
1.565965729E1,2.105683982E-1,-9.092725813E-2,9.933204651E0,9.935852326E0
1.566202224E1,2.177468538E-1,-8.614161611E-2,9.933204651E0,9.935964407E0
1.566438719E1,2.249253243E-1,-8.614161611E-2,9.937990189E0,9.940908448E0
1.566675214E1,2.297109663E-1,-6.699903309E-2,9.947562218E0,9.950439692E0
1.566911708E1,2.321037948E-1,-6.939185411E-2,9.947562218E0,9.950511619E0
1.567148203E1,2.105683982E-1,-8.614161611E-2,9.945169449E0,9.947771348E0
1.567384698E1,2.177468538E-1,-7.657032460E-2,9.945169449E0,9.947847610E0
1.567621193E1,2.225325108E-1,-6.699903309E-2,9.937990189E0,9.940707147E0
1.567857687E1,2.105683982E-1,-6.939185411E-2,9.945169449E0,9.947640406E0
1.568094182E1,2.129612118E-1,-6.939185411E-2,9.949954987E0,9.952475669E0
1.568330677E1,2.273181528E-1,-6.221338734E-2,9.937990189E0,9.940784327E0
1.568567172E1,2.249253243E-1,-7.657032460E-2,9.933204651E0,9.936045947E0
1.568803667E1,2.201396823E-1,-6.939185411E-2,9.930811882E0,9.933493914E0
1.569040161E1,2.177468538E-1,-6.939185411E-2,9.930811882E0,9.933441174E0
1.569276656E1,2.105683982E-1,-1.028913707E-1,9.940383911E0,9.943146282E0
1.569513151E1,2.129612118E-1,-9.332008660E-2,9.952347755E0,9.955063383E0
1.569749646E1,2.297109663E-1,-7.417750359E-2,9.954740524E0,9.957666812E0
1.569986141E1,2.129612118E-1,-7.657032460E-2,9.937990189E0,9.940566608E0
1.570222635E1,2.033899277E-1,-6.699903309E-2,9.935597420E0,9.937904831E0
1.570459135E1,2.057827413E-1,-7.657032460E-2,9.933204651E0,9.935631041E0
1.570695625E1,2.225325108E-1,-7.417750359E-2,9.947562218E0,9.950327487E0
1.570932120E1,2.249253243E-1,-8.135596663E-2,9.937990189E0,9.940868130E0
1.571168615E1,2.153540403E-1,-7.417750359E-2,9.937990189E0,9.940600015E0
1.571405114E1,2.201396823E-1,-7.417750359E-2,9.937990189E0,9.940704843E0
1.571641604E1,2.225325108E-1,-7.657032460E-2,9.937990189E0,9.940776264E0
1.571878104E1,2.153540403E-1,-7.417750359E-2,9.933204651E0,9.935815734E0
1.572114599E1,2.273181528E-1,-6.939185411E-2,9.933204651E0,9.936047675E0
1.572351094E1,2.225325108E-1,-6.939185411E-2,9.930811882E0,9.933547231E0
1.572587588E1,2.201396823E-1,-6.460621208E-2,9.935597420E0,9.938245898E0
1.572824083E1,2.177468538E-1,-6.699903309E-2,9.928419113E0,9.931032607E0
1.573060578E1,2.225325108E-1,-7.417750359E-2,9.923633575E0,9.926405511E0
1.573297073E1,2.201396823E-1,-6.939185411E-2,9.930811882E0,9.933493914E0
1.573533568E1,2.225325108E-1,-8.135596663E-2,9.930811882E0,9.933638012E0
1.573770062E1,2.129612118E-1,-8.374879509E-2,9.914062500E0,9.916703161E0
1.574006557E1,2.081755698E-1,-6.221338734E-2,9.928419113E0,9.930796225E0
1.574243052E1,1.986042857E-1,-6.939185411E-2,9.935597420E0,9.937824459E0
1.574479547E1,2.081755698E-1,-5.742774159E-2,9.947562218E0,9.949905984E0
